source_url,pdf_url,saved_filename,filesize_bytes,sha256,http_status,title_text,timestamp
https://www.commbank.com.au/personal/insurance.html#carditem_20212841471156930185492801d3c08a-91a7-4f1a-b5fa-54d7b10ed081,https://www.commbank.com.au/content/dam/commbank-assets/important-docs/travel-insurance-pds-fsg.pdf,f44527a5_travel-insurance-pds-fsg.pdf,4207986,f44527a5485e2cefd22d8a7294272b0564adcf665a9a3b3c9258e9e7479b8a64,200,,1755864049
https://www.commbank.com.au/personal/insurance.html,https://www.commbank.com.au/content/dam/commbank/personal/apply-online/download-printed-forms/FSRA0074_BR173_PrintVersion_1811.pdf,6bfa625b_FSRA0074_BR173_PrintVersion_1811.pdf,108740,6bfa625b1cb6043433e00751aeff699c32aae51cc47cfeb017a5ad8ea9a178a1,200,,1755864050
https://www.commbank.com.au/business/bank-accounts.html?ei=stage_BusAcc#specialised,https://www.commbank.com.au/content/dam/commbank/business/pds/ADB2684.pdf,786a6201_ADB2684.pdf,73067,786a6201ecc174ae3d0a337235549057091bfe7480dfac82280e1c84ae301579,200,,1755864052
https://www.commbank.com.au/personal/insurance.html#carditem_20212841471156930185492801d3c08a-91a7-4f1a-b5fa-54d7b10ed081,https://www.commbank.com.au/content/dam/commbank-assets/insurance/docs/credit-card-insurances-pds-info-booklet-020623.pdf,70463bc1_credit-card-insurances-pds-info-booklet-020623.pdf,9531213,70463bc165ba28ad38547804fe14153c6f4b7a0a50599c6dcd930d7f43b0ae36,200,,1755864055
https://www.commbank.com.au/business/bank-accounts/business-transaction-account.html,https://www.commbank.com.au/content/dam/commbank/personal/apply-online/download-printed-forms/ElectronicBanking_ADB2426.pdf,cd35c198_ElectronicBanking_ADB2426.pdf,640665,cd35c1985973e659b8cdf831c6b41b39b595058f59f244c4d65183c9f03cf486,200,,1755864057
https://www.commbank.com.au/business/bank-accounts.html?ei=stage_BusAcc#skipmaincontent,https://www.commbank.com.au/personal/apply-online/download-printed-forms/ElectronicBanking_ADB2426.pdf,cd35c198_ElectronicBanking_ADB2426.pdf,640665,cd35c1985973e659b8cdf831c6b41b39b595058f59f244c4d65183c9f03cf486,200,,1755864058
https://www.commbank.com.au/business/payments/smart.html?ei=bhp_sixpack_smart,https://www.commbank.com.au/content/dam/commbank/business/pds/ADB2684.pdf,786a6201_ADB2684.pdf,73067,786a6201ecc174ae3d0a337235549057091bfe7480dfac82280e1c84ae301579,200,,1755864060
https://www.commbank.com.au/business/bank-accounts.html?ei=stage_BusAcc#skipmaincontent,https://www.commbank.com.au/personal/apply-online/download-printed-forms/ElectronicBanking_ADB2426.pdf,cd35c198_ElectronicBanking_ADB2426.pdf,640665,cd35c1985973e659b8cdf831c6b41b39b595058f59f244c4d65183c9f03cf486,200,,1755864061
https://www.commbank.com.au/important-info/business/business-finance.html,https://www.commbank.com.au/content/dam/commbank-assets/business/loans-finance/2020-06/summary-of-changes-for-supergear.pdf,58efcd9a_summary-of-changes-for-supergear.pdf,549325,58efcd9a9a9d86764a094b0408aa83844ff642f93fd099eb24c5671676c4256e,200,,1755864063
https://www.commbank.com.au/personal/insurance.html#skipsearch,https://www.commbank.com.au/content/dam/commbank-assets/insurance/docs/world-debit-mastercard-insurances-pds.pdf,3dc28176_world-debit-mastercard-insurances-pds.pdf,7372115,3dc28176348d9b1df73b868a1e20327ad8bbdf9eb532f92c044545be5438403a,200,,1755864066
https://www.commbank.com.au/business.html?ei=mv_business#skiplogon,https://www.commbank.com.au/personal/apply-online/download-printed-forms/ElectronicBanking_ADB2426.pdf,cd35c198_ElectronicBanking_ADB2426.pdf,640665,cd35c1985973e659b8cdf831c6b41b39b595058f59f244c4d65183c9f03cf486,200,,1755864068
https://www.commbank.com.au/business.html?ei=mv_business#skiplogon,https://www.commbank.com.au/content/dam/commbank/business/pds/ADB2684.pdf,786a6201_ADB2684.pdf,73067,786a6201ecc174ae3d0a337235549057091bfe7480dfac82280e1c84ae301579,200,,1755864069
https://www.commbank.com.au/business/business-credit-cards.html?ei=bhp_sixpack_credit-cards,https://www.commbank.com.au/content/dam/commbank-assets/important-docs/credit-card-insurances-pds-info-booklet.pdf,ec1edc69_credit-card-insurances-pds-info-booklet.pdf,4740959,ec1edc69a8e90c0fa6d1b487030872d544982c2eb0a6b4e8a26389b207e3e4a9,200,,1755864072
https://www.commbank.com.au/business/bank-accounts.html?ei=stage_BusAcc#Transaction,https://www.commbank.com.au/content/dam/commbank-assets/business/banking/docs/007-099-bia-terms.pdf,3726e60f_007-099-bia-terms.pdf,217243,3726e60fb518d0150b9d85361be0265e2a6049c96444a64fbf00a01cf2957275,200,,1755864073
https://www.commbank.com.au/business/bank-accounts.html?ei=stage_BusAcc#specialised,https://www.commbank.com.au/personal/apply-online/download-printed-forms/ElectronicBanking_ADB2426.pdf,cd35c198_ElectronicBanking_ADB2426.pdf,640665,cd35c1985973e659b8cdf831c6b41b39b595058f59f244c4d65183c9f03cf486,200,,1755864075
https://www.commbank.com.au/personal/insurance.html,https://www.commbank.com.au/content/dam/commbank-assets/insurance/docs/pet-insurance-combined-fsg-pds.pdf,96229f9c_pet-insurance-combined-fsg-pds.pdf,1216901,96229f9ca9a49ec0e4789e26ccfad2bb2b9b9f1e5beaabb52de9c8be6bad4b6d,200,,1755864077
https://www.commbank.com.au/personal/insurance.html#terms,https://www.commbank.com.au/content/dam/commbank-assets/insurance/docs/income-protection-pds.pdf,eb4f0dd1_income-protection-pds.pdf,808550,eb4f0dd18a6f92607307a7804ea65d60b8e34182d07272b2b6982761f3fe3c98,200,,1755864078
