url,filename
https://www.commbank.com.au/important-info/target-market-determinations.html,0d66173c0ff33b21.txt
https://www.commbank.com.au/support.html?ei=CB-footer_Help,51ca13c281381423.txt
https://www.commbank.com.au/support/financial-support/financial-hardship.html?ei=CB-footer_FinAssistance,e6aa8193bb39c81a.txt
https://www.commbank.com.au/support/compliments-and-complaints.html?ei=CB-footer_complaints,1eb08c63cc92e94c.txt
https://www.commbank.com.au/support/payments-services-availability.html?ei=CB-footer_PaymentServices,fcfc24b91beb8b52.txt
https://www.commbank.com.au/sustainability.html?ei=CB-footer_sustainability,acea6d033f1d7912.txt
https://www.commbank.com.au/important-info.html?ei=CB-footer_ImportantDocs,192c61f58be55812.txt
https://www.commbank.com.au/important-info/cookies.html?ei=CB-footer_cookies,c33f2a258a3fc96e.txt
https://www.commbank.com.au/,2d58383316c13196.txt
https://www.commbank.com.au/personal/accounts.html#skipmaincontent,ebce7177d7444544.txt
https://www.commbank.com.au/personal/accounts.html#skiplogon,0c4d5e4a3c6d0bed.txt
https://www.commbank.com.au/personal/accounts.html#skipsearch,b6bea441e6f4b47f.txt
https://www.commbank.com.au/banking/everyday-accounts.html?ei=prod_everyday-CTASeeAll,eed5ef6815a2034d.txt
https://www.commbank.com.au/savings-accounts.html?ei=prod_savings-CTA-SeeAll,2c4c4b2606a720c3.txt
https://www.commbank.com.au/moving-to-australia.html?ei=stage_MoveToAus,5407cf03b1c942ea.txt
https://www.commbank.com.au/banking/students.html,2563bedbf110fd18.txt
https://www.commbank.com.au/banking/students.html?ei=stage_students,86175052fc78df1a.txt
https://www.commbank.com.au/banking/streamline-basic.html?ei=stage_Consession,3acee0c88e110537.txt
https://www.commbank.com.au/banking/pensioner-security.html?ei=stage_retiree,236cbdd784dfd850.txt
https://www.commbank.com.au/banking/kids.html?ei=stage_Under14,393e58c3b8e99c51.txt
https://www.commbank.com.au/banking/teenagers.html,e3833598669b618e.txt
https://www.commbank.com.au/business/bank-accounts.html?ei=stage_BusAcc,875e4ac6642ad597.txt
https://www.commbank.com.au/personal/accounts/comparison-table.html?ei=stage_CompareAccounts,548a800659eac54c.txt
https://www.commbank.com.au/personal/accounts.html#terms,6776ea7606809797.txt
https://www.commbank.com.au/digital-banking/commbank-app.html?ei=secure_App,54435453d32ba75f.txt
https://www.commbank.com.au/digital-banking/netbank.html?ei=secure_NB,67fa32912fdecdea.txt
https://www.commbank.com.au/digital-banking/mobile-payments-wearables.html?ei=secure_Wearables,6c4e3b1fb6fc6e7a.txt
https://www.commbank.com.au/digital-banking.html?ei=secure_DigiBanking,88a921ea3022ca8a.txt
https://www.commbank.com.au/support/how-do-i-activate-my-commbank-card.html?ei=gethelp_ActivateCard,2df0b4048618b3fb.txt
https://www.commbank.com.au/digital-banking/qr-cardless.html,319607c52989a91b.txt
https://www.commbank.com.au/support/lost-stolen-or-damaged-card-support-page.html?ei=gethelp_LostStolenCard,f335065c19b712b6.txt
https://www.commbank.com.au/support.banking.explain-pending-transactions.html?ei=gethelp_PendingTrans,c6b00dadb79c68fc.txt
https://www.commbank.com.au/articles/financial-wellbeing/how-to-adjust-your-budget-when-you-need-to.html?ei=gethelp_art-SmarterWaysToSpendInc,bbcec8b1b3996723.txt
https://www.commbank.com.au/articles/financial-wellbeing/how-to-make-a-budget.html?ei=gethelp_art-CreateBudget,6e930d907e4bc145.txt
https://www.commbank.com.au/articles/financial-wellbeing/how-to-build-up-a-rainy-day-fund.html?ei=gethelp_art-EmergencFund,c92b08928dc4c552.txt
https://www.commbank.com.au/personal.html,332477c367217259.txt
https://www.commbank.com.au/personal/accounts.html,8dacb0cf5990f35d.txt
https://www.commbank.com.au/personal/credit-cards.html,6b437a4226c13fab.txt
https://www.commbank.com.au/personal/insurance.html,4a73b27d60a39f1c.txt
https://www.commbank.com.au/personal/home-loans.html,60f2a3f522047076.txt
https://www.commbank.com.au/personal/investing.html,8ca9bce59b8b6c2c.txt
https://www.commbank.com.au/business.html,fffb00dc61644f40.txt
https://www.commbank.com.au/business/accounts.html,bc4811aa7923df9a.txt
